row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,region,district,order_date,ship_date,profit,quantity,sales,order_id,product_name_original,data_quality_flags
21237,High,0.02,262.11,62.74,3096,Mike Howard,Consumer,Furniture,Tables,Jumbo Box,Bevis Boat-Shaped Conference Table,0.75,East,Sepang,2010-05-24,2010-05-25,-633.441237,9,2495.35,86221,BEVIS BOAT-SHAPED CONFERENCE TABLE,
25999,Critical,0.04,33.89,5.1,3096,Mike Howard,Consumer,Office Supplies,Storage & Organization,Small Box,"File Shuttle Ii And Handi-File, Black",0.6,East,Shah Alam,2010-06-17,2010-06-18,72.984,6,200.83,86222,"FILE SHUTTLE II AND HANDI-FILE, BLACK",
25998,Critical,0.05,6.48,9.68,3096,Mike Howard,Consumer,Office Supplies,Paper,Small Box,Xerox 1993,0.36,East,Shah Alam,2013-06-17,2013-06-18,-106.984,9,60.86,86226,XEROX 1993,
19816,Critical,0.05,35.44,5.09,3098,Lorraine Boykin,Consumer,Office Supplies,Paper,Small Box,Xerox 1932,0.38,East,Sri Aman,2010-08-04,2010-09-04,240.1752,10,348.08,89314,XEROX 1932,
22503,Low,0.0,11.7,6.96,3098,Lorraine Boykin,Consumer,Office Supplies,Appliances,Medium Box,Harmony Hepa Quiet Air Purifiers,0.5,East,Sri Aman,2010-06-17,2010-06-19,-11.248,10,131.69,89315,HARMONY HEPA QUIET AIR PURIFIERS,
18930,Low,0.06,2.89,0.5,3098,Lorraine Boykin,Consumer,Office Supplies,Labels,Small Box,Avery 498,0.38,East,Sri Aman,2010-08-29,2010-08-29,9.6117,5,13.93,89316,AVERY 498,
21464,Medium,0.02,7.59,4.0,3098,Lorraine Boykin,Consumer,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,East,Sri Aman,2013-03-17,2013-03-20,6.0927,1,8.83,89317,"MASTER GIANT FOOT® DOORSTOP, SAFETY YELLOW",
21465,Medium,0.09,5.43,0.95,3098,Lorraine Boykin,Consumer,Office Supplies,Paper,Wrap Bag,"Wirebound Message Book, 4 Per Page",0.36,East,Sri Aman,2013-03-17,2013-03-19,32.3817,9,46.93,89317,"WIREBOUND MESSAGE BOOK, 4 PER PAGE",
21466,Medium,0.06,279.48,35.0,3098,Lorraine Boykin,Consumer,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets And Add-On Units",0.8,East,Tampin,2013-03-17,2013-03-19,406.37,9,2562.07,89317,"TENNSCO SNAP-TOGETHER OPEN SHELVING UNITS, STARTER SETS AND ADD-ON UNITS",
24924,Not Specified,0.04,70.98,35.0,3098,Lorraine Boykin,Consumer,Office Supplies,Storage & Organization,Large Box,Sensible Storage Wiretech Storage Systems,0.8,East,Tawau,2013-12-13,2013-12-14,-178.72512,11,805.36,89318,SENSIBLE STORAGE WIRETECH STORAGE SYSTEMS,
19805,Critical,0.07,35.99,5.0,3100,Gladys Holloway,Consumer,Technology,Telephones And Communication,Wrap Bag,Accessory17,0.82,South,Tawau,2010-09-25,2010-09-27,-299.8142,1,31.71,89988,ACCESSORY17,
20340,Low,0.08,14.45,7.17,3100,Gladys Holloway,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",0.38,South,Tawau,2011-10-23,2011-10-25,-84.238,15,210.65,89989,"ACCO RECYCLED 2"" CAPACITY LASER PRINTER HANGING DATA BINDERS",
19330,Critical,0.08,3.14,1.92,3100,Gladys Holloway,Consumer,Office Supplies,"Scissors, Rulers And Trimmers",Wrap Bag,Serrated Blade Or Curved Handle Hand Letter Openers,0.84,South,Tawau,2012-08-08,2012-09-08,126.624,17,51.51,89991,SERRATED BLADE OR CURVED HANDLE HAND LETTER OPENERS,
24501,Low,0.08,10.44,5.75,3101,John Mcallister,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",0.39,South,Alor Gajah,2012-07-30,2012-03-08,191.712,10,99.89,89990,"AVERY® 3 1/2"" DISKETTE STORAGE PAGES, 10/PACK",ship_before_order;
20339,Low,0.07,7.04,2.17,3102,Larry Arnold,Consumer,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, 2 7/8"" X 5"", 3 Forms Per Page",0.38,West,Bagan Datuk,2011-10-23,2011-10-30,30.5992,10,69.03,89989,"WIREBOUND MESSAGE BOOKS, 2 7/8"" X 5"", 3 FORMS PER PAGE",
23932,Critical,0.03,140.81,24.49,3102,Larry Arnold,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,West,Bagan Datuk,2012-11-12,2012-12-13,1895.97,19,2763.08,89992,HON OLSON STACKER STOOLS,
23933,Critical,0.04,6.48,6.22,3102,Larry Arnold,Consumer,Office Supplies,Paper,Small Box,Xerox 1894,0.37,West,Bagan Datuk,2012-11-12,2012-12-13,-43.15,18,118.45,89992,XEROX 1894,
23934,Critical,0.05,2.08,2.56,3102,Larry Arnold,Consumer,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,Kleencut® Forged Office Shears By Acme United Corporation,0.55,West,Dungun,2012-11-12,2012-11-12,-28.985,17,35.25,89992,KLEENCUT® FORGED OFFICE SHEARS BY ACME UNITED CORPORATION,
18862,Medium,0.01,65.99,3.99,3103,Emma Bowles,Home Office,Technology,Telephones And Communication,Small Box,Startac 7760,0.59,West,Gombak,2012-11-04,2012-04-13,459.7953,12,666.37,86328,STARTAC 7760,ship_before_order;
19522,Not Specified,0.02,18.94,1.49,3103,Emma Bowles,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,0.35,West,Gombak,2013-10-12,2013-11-12,192.1098,15,278.42,86330,FLEXIBLE LEATHER- LOOK CLASSIC COLLECTION RING BINDER,
19523,Not Specified,0.05,122.99,19.99,3103,Emma Bowles,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Therma-A-Bind 250T Electric Binding System,0.37,West,Hulu Selangor,2013-10-12,2013-12-12,1264.5699,15,1832.71,86330,GBC THERMA-A-BIND 250T ELECTRIC BINDING SYSTEM,
19524,Not Specified,0.0,1.14,0.7,3103,Emma Bowles,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Oic Thumb-Tacks,0.38,West,Hulu Selangor,2013-10-12,2013-12-12,4.67584,7,10.48,86330,OIC THUMB-TACKS,
24021,Medium,0.08,5.28,2.99,3104,Edith Pruitt,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Wilson Jones 1"" Hanging Dubllock® Ring Binders",0.37,West,Jasin,2013-06-15,2013-06-15,-6.6608,11,55.64,86329,"WILSON JONES 1"" HANGING DUBLLOCK® RING BINDERS",
18087,Critical,0.04,3.08,0.99,3105,Lawrence Hester,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,South,Jelebu,2010-09-20,2010-09-21,13.8,19,60.01,86327,AVERY 481,
18088,Critical,0.02,6.48,5.9,3105,Lawrence Hester,Home Office,Office Supplies,Paper,Small Box,Xerox 1976,0.37,South,Kampar,2010-09-20,2010-09-21,4.392,13,90.98,86327,XEROX 1976,
18089,Critical,0.04,125.99,4.2,3105,Lawrence Hester,Home Office,Technology,Telephones And Communication,Small Box,V3682,0.59,South,Kampar,2010-09-20,2010-09-22,-236.25,12,1270.7,86327,V3682,
87,Critical,0.04,3.08,0.99,3106,Alexander O'Brien,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,Central,Kampar,2010-09-20,2010-09-21,36.02,75,236.87,548,AVERY 481,
88,Critical,0.02,6.48,5.9,3106,Alexander O'Brien,Home Office,Office Supplies,Paper,Small Box,Xerox 1976,0.37,Central,Klang,2010-09-20,2010-09-21,-50.64,53,370.91,548,XEROX 1976,
89,Critical,0.04,125.99,4.2,3106,Alexander O'Brien,Home Office,Technology,Telephones And Communication,Small Box,V3682,0.59,Central,Kluang,2010-09-20,2010-09-22,510.489,47,4976.92,548,V3682,
6021,Medium,0.08,5.28,2.99,3106,Alexander O'Brien,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Wilson Jones 1"" Hanging Dubllock® Ring Binders",0.37,Central,Kluang,2011-06-15,2011-06-15,-8.326,44,222.55,42658,"WILSON JONES 1"" HANGING DUBLLOCK® RING BINDERS",
862,Medium,0.01,65.99,3.99,3106,Alexander O'Brien,Home Office,Technology,Telephones And Communication,Small Box,Startac 7760,0.59,Central,Kota Bharu,2012-11-04,2012-04-13,590.319,49,2720.99,6180,STARTAC 7760,ship_before_order;
1522,Not Specified,0.02,18.94,1.49,3106,Alexander O'Brien,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,0.35,Central,Kuala Langat,2013-10-12,2013-11-12,225.199,58,1076.54,10982,FLEXIBLE LEATHER- LOOK CLASSIC COLLECTION RING BINDER,
1523,Not Specified,0.05,122.99,19.99,3106,Alexander O'Brien,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Therma-A-Bind 250T Electric Binding System,0.37,Central,Kuala Langat,2013-10-12,2013-12-12,1236.359,60,7330.82,10982,GBC THERMA-A-BIND 250T ELECTRIC BINDING SYSTEM,
1524,Not Specified,0.0,1.14,0.7,3106,Alexander O'Brien,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Oic Thumb-Tacks,0.38,Central,Kuala Langat,2013-10-12,2013-12-12,2.81,28,41.9,10982,OIC THUMB-TACKS,
18271,Not Specified,0.08,95.95,74.35,3108,Diana Schultz,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,West,Kuala Langat,2011-09-22,2011-09-23,-1131.6,12,1114.79,87329,BEVIS STEEL FOLDING CHAIRS,
18449,High,0.03,420.98,19.99,3108,Diana Schultz,Small Business,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Docubind 200 Manual Binding Machine,0.35,West,Kuala Langat,2012-11-29,2012-01-12,5804.3007,20,8412.03,87331,GBC DOCUBIND 200 MANUAL BINDING MACHINE,ship_before_order;
19296,Medium,0.05,140.99,4.2,3108,Diana Schultz,Small Business,Technology,Telephones And Communication,Small Box,7160,0.59,West,Kuala Langat,2013-11-25,2013-11-27,242.339328,15,1724.82,87334,7160,
19431,High,0.09,145.45,17.85,3108,Diana Schultz,Small Business,Technology,Office Machines,Jumbo Drum,Panasonic Kx-P1150 Dot Matrix Printer,0.56,West,Kuala Langat,2013-12-21,2013-12-22,71.60192,9,1224.51,87335,PANASONIC KX-P1150 DOT MATRIX PRINTER,
22368,Low,0.08,31.74,12.62,3109,Samuel Simmons,Small Business,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Wire Binding Strips,0.37,West,Kuala Selangor,2012-10-28,2012-01-11,201.51358,24,742.04,87330,GBC WIRE BINDING STRIPS,ship_before_order;
20031,Medium,0.02,5.78,7.96,3109,Samuel Simmons,Small Business,Office Supplies,Paper,Small Box,Xerox 196,0.36,West,Kuala Terengganu,2013-05-20,2013-05-23,-138.92,11,69.25,87332,XEROX 196,
21404,Critical,0.06,33.29,8.74,3109,Samuel Simmons,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Bases And Tops For Staxonsteel®/High-Stak® Systems,0.61,West,Kuantan,2013-09-17,2013-09-19,71.6904,15,506.93,87333,FELLOWES BASES AND TOPS FOR STAXONSTEEL®/HIGH-STAK® SYSTEMS,
22937,Critical,0.08,23.99,6.71,3110,Ruby Bowling,Small Business,Office Supplies,Envelopes,Small Box,"Recycled Interoffice Envelopes With String And Button Closure, 10 X 13",0.35,West,Kuantan,2011-05-06,2011-07-06,237.0633,15,343.57,87328,"RECYCLED INTEROFFICE ENVELOPES WITH STRING AND BUTTON CLOSURE, 10 X 13",
19007,Medium,0.09,37.93,13.99,3112,Jill Young,Corporate,Furniture,Office Furnishings,Wrap Bag,"Eldon Delta Triangular Chair Mat, 52"" X 58"", Clear",0.67,South,Kudat,2011-09-11,2011-11-11,-574.546,20,729.6,86861,"ELDON DELTA TRIANGULAR CHAIR MAT, 52"" X 58"", CLEAR",
19327,High,0.07,1.88,1.49,3112,Jill Young,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,South,Kudat,2012-12-09,2012-09-14,2.6352,3,6.31,86862,STAPLES® GENERAL USE 3-RING BINDERS,ship_before_order;
19776,Critical,0.0,43.98,8.99,3112,Jill Young,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,0.58,South,Kudat,2013-02-19,2013-02-20,5.592,8,371.68,86863,BOSTON 1645 DELUXE HEAVIER-DUTY ELECTRIC PENCIL SHARPENER,
18183,Not Specified,0.07,28.48,1.99,3112,Jill Young,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7Gb Dvd+Rw, 3/Pack",0.4,South,Machang,2013-04-25,2013-04-26,-1954.708,6,158.92,86864,"MEMOREX 4.7GB DVD+RW, 3/PACK",
21120,Not Specified,0.07,34.54,14.72,3113,Wayne English,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Recycled Grain Textured Covers,0.37,South,Manjung,2010-11-17,2010-11-18,-20.18226,17,574.97,86860,GBC RECYCLED GRAIN TEXTURED COVERS,
21121,Not Specified,0.02,12.28,6.47,3113,Wayne English,Corporate,Office Supplies,Paper,Small Box,Xerox 1881,0.38,South,Manjung,2010-11-17,2010-11-17,-156.9722,9,115.22,86860,XEROX 1881,
21122,Not Specified,0.06,34.58,8.99,3113,Wayne English,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic Kp-350Bk Electric Pencil Sharpener With Auto Stop,0.56,South,Pasir Gudang,2010-11-17,2010-11-19,384.5043,13,456.58,86860,PANASONIC KP-350BK ELECTRIC PENCIL SHARPENER WITH AUTO STOP,
19777,Critical,0.05,12.98,3.14,3113,Wayne English,Corporate,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,South,Pasir Gudang,2013-02-19,2013-02-20,-114.17,11,136.41,86863,"ACME® 8"" STRAIGHT SCISSORS",
24152,Medium,0.0,1.26,0.7,3113,Wayne English,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,South,Petaling,2013-03-07,2013-05-07,-94.4426,12,15.37,86865,BAGGED RUBBER BANDS,
25773,Critical,0.08,2.88,0.7,3114,Maureen Tanner,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 346,0.56,South,Petaling,2013-09-09,2013-12-09,329.67,3,8.84,86866,NEWELL 346,
26122,Medium,0.02,6.68,7.3,3116,Justin Hull,Home Office,Office Supplies,Paper,Small Box,Xerox 1959,0.37,South,Petaling,2011-08-01,2011-10-01,-47.726,11,75.36,88253,XEROX 1959,
18501,Critical,0.1,55.99,1.25,3116,Justin Hull,Home Office,Technology,Telephones And Communication,Small Pack,Accessory32,0.35,South,Putrajaya,2011-01-30,2011-01-02,-117.544,12,524.27,88254,ACCESSORY32,ship_before_order;
18502,Critical,0.08,115.99,2.5,3116,Justin Hull,Home Office,Technology,Telephones And Communication,Small Box,Startac 7797,0.55,South,Putrajaya,2011-01-30,2011-01-02,-74.61468,9,824.5,88254,STARTAC 7797,ship_before_order;
22016,High,0.0,5.78,5.67,3116,Justin Hull,Home Office,Office Supplies,Paper,Small Box,Xerox 1978,0.36,South,Putrajaya,2012-08-15,2012-08-16,988.6482,13,80.98,88255,XEROX 1978,
18109,Low,0.01,3.58,5.47,3118,Tony Woods,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Avery Poly Binder Pockets,0.37,South,Sabak Bernam,2011-01-01,2011-05-01,-60.34,11,42.37,86433,AVERY POLY BINDER POCKETS,
18110,Low,0.09,41.32,8.66,3118,Tony Woods,Corporate,Furniture,Office Furnishings,Medium Box,"Deflect-O Economat Studded, No Bevel Mat For Low Pile Carpeting",0.76,South,Sandakan,2011-01-01,2011-03-01,120.318,3,121.93,86433,"DEFLECT-O ECONOMAT STUDDED, NO BEVEL MAT FOR LOW PILE CARPETING",
18111,Low,0.02,145.45,17.85,3118,Tony Woods,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic Kx-P1150 Dot Matrix Printer,0.56,South,Sandakan,2011-01-01,2011-05-01,-125.09,7,1012.07,86433,PANASONIC KX-P1150 DOT MATRIX PRINTER,
20794,Critical,0.03,2.61,0.5,3118,Tony Woods,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,South,Sandakan,2013-06-30,2013-06-30,17.1309,17,44.52,86435,AVERY 494,
20795,Critical,0.08,349.45,60.0,3119,Jay Hubbard,Corporate,Furniture,Tables,Jumbo Drum,"Safco Planmaster Heigh-Adjustable Drafting Table Base, 43W X 30D X 30-37H, Black",,South,Sepang,2010-06-30,2010-02-07,513.084,11,3772.19,86432,"SAFCO PLANMASTER HEIGH-ADJUSTABLE DRAFTING TABLE BASE, 43W X 30D X 30-37H, BLACK",ship_before_order;
26351,Medium,0.0,8.32,2.38,3119,Jay Hubbard,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5 Ibm Formatted Diskettes, 10/Box",0.74,South,Sepang,2011-12-29,2012-01-16,-1075.396,19,170.62,86434,"IMATION 3.5 IBM FORMATTED DISKETTES, 10/BOX",
26353,Medium,0.03,6.48,9.68,3119,Jay Hubbard,Corporate,Office Supplies,Paper,Small Box,Xerox 1993,0.36,South,Sepang,2011-12-29,2011-12-30,-29.9299,12,80.83,86434,XEROX 1993,
26350,Medium,0.07,180.98,55.24,3119,Jay Hubbard,Corporate,Office Supplies,Appliances,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,0.57,South,Sepang,2013-12-29,2014-01-15,-147.518,25,4529.95,86436,AVANTI 4.4 CU. FT. REFRIGERATOR,
26352,Medium,0.06,4.2,2.26,3119,Jay Hubbard,Corporate,Office Supplies,Paper,Wrap Bag,"Important Message Pads, 50 4-1/4 X 5-1/2 Forms Per Pad",0.36,South,Sepang,2013-12-29,2014-01-17,-689.8738,2,9.64,86436,"IMPORTANT MESSAGE PADS, 50 4-1/4 X 5-1/2 FORMS PER PAD",
25473,Not Specified,0.08,315.98,19.99,3120,Daniel Christian,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Proclick 150 Presentation Binding System,0.38,South,Sepang,2010-06-14,2010-06-14,44.52,9,2642.48,90160,GBC PROCLICK 150 PRESENTATION BINDING SYSTEM,
22371,Critical,0.03,3.08,0.99,3120,Daniel Christian,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,South,Sepang,2012-01-02,2012-02-02,57.0945,1,3.36,90161,AVERY 481,
24283,Not Specified,0.07,6.48,7.86,3120,Daniel Christian,Home Office,Office Supplies,Paper,Small Box,Xerox 213,0.37,South,Sepang,2012-09-12,2012-11-12,-83.832,25,165.14,90162,XEROX 213,
19467,High,0.09,146.34,43.75,3120,Daniel Christian,Home Office,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,0.65,South,Sepang,2013-03-29,2013-03-30,326.58,3,333.3,90163,BEVIS ROUND CONFERENCE TABLE TOP & SINGLE COLUMN BASE,
23029,High,0.03,2.88,0.99,3120,Daniel Christian,Home Office,Office Supplies,Labels,Small Box,Avery 474,0.36,South,Sepang,2013-05-24,2013-05-26,45.3,6,17.93,90164,AVERY 474,
21870,Low,0.09,199.99,24.49,3120,Daniel Christian,Home Office,Technology,Copiers And Fax,Large Box,Canon Pc-428 Personal Copier,0.46,South,Sepang,2013-07-30,2013-01-08,-95.424,1,204.71,90165,CANON PC-428 PERSONAL COPIER,ship_before_order;
4371,Critical,0.03,3.08,0.99,3121,Bob Dickens,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,East,Shah Alam,2012-01-02,2012-02-02,-1.26,4,13.42,31140,AVERY 481,
6283,Not Specified,0.07,6.48,7.86,3121,Bob Dickens,Home Office,Office Supplies,Paper,Small Box,Xerox 213,0.37,East,Shah Alam,2012-09-12,2012-11-12,-195.57,100,660.54,44452,XEROX 213,
1467,High,0.09,146.34,43.75,3121,Bob Dickens,Home Office,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,0.65,East,Sri Aman,2013-03-29,2013-03-30,-146.29,10,1111.01,10567,BEVIS ROUND CONFERENCE TABLE TOP & SINGLE COLUMN BASE,
5029,High,0.03,2.88,0.99,3121,Bob Dickens,Home Office,Office Supplies,Labels,Small Box,Avery 474,0.36,East,Sri Aman,2013-05-24,2013-05-26,11.55,23,68.73,35842,AVERY 474,
7473,Not Specified,0.08,315.98,19.99,3121,Bob Dickens,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Proclick 150 Presentation Binding System,0.38,East,Sri Aman,2013-06-14,2013-06-14,2595.1775,36,10569.92,53350,GBC PROCLICK 150 PRESENTATION BINDING SYSTEM,
3870,Low,0.09,199.99,24.49,3121,Bob Dickens,Home Office,Technology,Copiers And Fax,Large Box,Canon Pc-428 Personal Copier,0.46,East,Tawau,2013-07-30,2013-01-08,-735.27,4,818.85,27616,CANON PC-428 PERSONAL COPIER,ship_before_order;
23764,Low,0.02,7.1,6.05,3123,Jamie Manning,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,Central,Tawau,2010-07-07,2010-09-07,-48.875,8,61.5,87287,"WILSON JONES HANGING VIEW BINDER, WHITE, 1""",
24097,Not Specified,0.02,6.68,5.2,3123,Jamie Manning,Home Office,Office Supplies,Paper,Small Box,Xerox 1977,0.37,Central,Tawau,2013-02-14,2013-02-16,-33.69,8,56.29,87291,XEROX 1977,
24067,Critical,0.05,896.99,19.99,3123,Jamie Manning,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Docubind Tl300 Electric Binding System,0.38,Central,Tawau,2013-05-30,2013-01-06,232.441,1,877.71,87294,GBC DOCUBIND TL300 ELECTRIC BINDING SYSTEM,ship_before_order;
22446,Critical,0.02,5.68,1.46,3123,Jamie Manning,Corporate,Office Supplies,Paper,Wrap Bag,"Adams Write N' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",0.39,Central,Tawau,2013-09-16,2013-09-19,25.3584,8,47.98,87295,"ADAMS WRITE N' STICK PHONE MESSAGE BOOK, 11"" X 5 1/4"", 200 MESSAGES",
22447,Critical,0.04,15.51,17.78,3123,Jamie Manning,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex File Box, Personal Filing Tote With Lid, Black",0.59,Central,Alor Gajah,2013-09-16,2013-09-18,-301.9256,15,244.77,87295,"TENEX FILE BOX, PERSONAL FILING TOTE WITH LID, BLACK",
25060,Not Specified,0.05,120.98,9.07,3124,Neil Barbee,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Velobinder Electric Binding Machine,0.35,Central,Alor Gajah,2010-05-30,2010-05-31,881.0472,11,1276.88,87286,GBC VELOBINDER ELECTRIC BINDING MACHINE,
24669,High,0.08,3.58,5.47,3124,Neil Barbee,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Avery Poly Binder Pockets,0.37,Central,Alor Setar,2012-09-06,2012-11-06,-133.538,18,64.54,87290,AVERY POLY BINDER POCKETS,
24670,High,0.05,5.85,2.27,3124,Neil Barbee,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Bagan Datuk,2012-09-06,2012-11-06,-0.976,7,42.9,87290,"DIXON MY FIRST TICONDEROGA PENCIL, #2",
24671,High,0.02,3.29,1.35,3124,Neil Barbee,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips Clips To Go,0.4,Central,Dungun,2012-09-06,2012-11-06,25.944,17,57.02,87290,ACCO® HOT CLIPS CLIPS TO GO,
24125,High,0.04,23.99,6.71,3124,Neil Barbee,Corporate,Office Supplies,Envelopes,Small Box,"Recycled Interoffice Envelopes With String And Button Closure, 10 X 13",0.35,Central,Dungun,2013-07-04,2013-10-04,86.1189,5,124.81,87292,"RECYCLED INTEROFFICE ENVELOPES WITH STRING AND BUTTON CLOSURE, 10 X 13",
25352,High,0.08,120.97,26.3,3125,Guy Mcdonald,Home Office,Technology,Office Machines,Jumbo Drum,Canon S750 Color Inkjet Printer,0.38,Central,Gombak,2010-05-01,2010-07-01,-233.840688,2,233.58,87285,CANON S750 COLOR INKJET PRINTER,
26136,Critical,0.03,2.16,6.05,3125,Guy Mcdonald,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,Central,Gombak,2011-07-05,2011-07-05,-119.623,9,22.64,87289,PEEL & STICK ADD-ON CORNER POCKETS,
20410,Low,0.03,294.62,42.52,3126,Jeffrey Strauss,Home Office,Office Supplies,Appliances,Jumbo Drum,3.6 Cubic Foot Counter Height Office Refrigerator,0.57,Central,Gua Musang,2011-02-28,2011-04-03,1584.6264,8,2296.56,87288,3.6 CUBIC FOOT COUNTER HEIGHT OFFICE REFRIGERATOR,
18264,Not Specified,0.09,4.98,4.75,3126,Jeffrey Strauss,Corporate,Office Supplies,Paper,Small Box,Hammermill Copyplus Copy Paper (20Lb. And 84 Bright),0.36,Central,Jasin,2013-04-15,2013-04-16,-14.35,1,5.66,87293,HAMMERMILL COPYPLUS COPY PAPER (20LB. AND 84 BRIGHT),
24457,Low,0.08,3.69,2.5,3128,Cathy Burgess,Small Business,Office Supplies,Envelopes,Small Box,Colored Envelopes,0.39,South,Jasin,2010-12-25,2010-12-30,-139.076,9,31.98,89810,COLORED ENVELOPES,
19378,Not Specified,0.06,2.28,5.2,3128,Cathy Burgess,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith Inktank Erasable Pocket Highlighter, Chisel Tip, Yellow",0.41,South,Jelebu,2011-11-30,2011-01-12,403.1694,26,62.69,89811,"BINNEY & SMITH INKTANK ERASABLE POCKET HIGHLIGHTER, CHISEL TIP, YELLOW",ship_before_order;
19199,Medium,0.07,123.38,24.49,3128,Cathy Burgess,Small Business,Office Supplies,Appliances,Large Box,Honeywell Enviracaire® Portable Hepa Air Cleaner For Up To 10 X 16 Room,0.46,South,Jelebu,2012-01-31,2012-02-02,-117.25,4,497.63,89812,HONEYWELL ENVIRACAIRE® PORTABLE HEPA AIR CLEANER FOR UP TO 10 X 16 ROOM,
25783,Critical,0.03,15.98,4.0,3128,Cathy Burgess,Corporate,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,South,Jelebu,2012-03-25,2012-03-27,-13.22748,7,113.92,89813,LOGITECH ACCESS KEYBOARD,
25784,Critical,0.1,30.98,5.09,3128,Cathy Burgess,Corporate,Office Supplies,Paper,Small Box,Xerox 19,0.4,South,Jelebu,2012-03-25,2012-03-27,-165.004,6,171.38,89813,XEROX 19,
22373,Medium,0.09,10.13,1.99,3128,Cathy Burgess,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim Dvd Rewritable Disc, Single-Sided, 4.7Gb",0.55,South,Kampar,2013-01-27,2013-01-29,13.5432,9,90.16,89815,"VERBATIM DVD REWRITABLE DISC, SINGLE-SIDED, 4.7GB",
21007,High,0.03,30.98,8.74,3128,Cathy Burgess,Small Business,Office Supplies,Paper,Small Box,Xerox 1979,0.4,South,Kampar,2013-04-16,2013-04-17,26.2089,3,96.68,89816,XEROX 1979,
